project_id,area_sqft,floors,bedrooms,bathrooms,location,location_tier,location_encoded,quality_tier,quality_encoded,construction_type,total_cost,cost_per_sqft,cement_cost,steel_cost,labor_cost,data_source
PROJ_house-price-dataset-of-india_House Price India_cleaned_11358,1330,1.0,3,1.5,1330,Tier2,1,7,2,Residential,400000,300.7518796992481,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11360,1340,1.0,3,1.5,1340,Tier2,1,7,2,Residential,387000,288.8059701492537,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11361,760,1.0,1,0.75,760,Tier2,1,5,2,Residential,369900,486.7105263157895,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11362,840,1.0,2,1.0,840,Tier2,1,6,2,Residential,361500,430.35714285714283,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11363,1510,1.0,3,1.75,1510,Tier2,1,7,2,Residential,360000,238.41059602649005,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11365,1420,1.0,3,0.75,1420,Tier2,1,7,2,Residential,355000,250.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11369,1320,1.0,3,1.75,1320,Tier2,1,7,2,Residential,333500,252.65151515151516,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11371,1290,3.0,3,3.25,1290,Tier2,1,7,2,Residential,331000,256.5891472868217,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11376,1460,1.0,3,1.75,1460,Tier2,1,8,2,Residential,315000,215.75342465753425,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11377,1340,1.0,3,1.75,1340,Tier2,1,7,2,Residential,315000,235.07462686567163,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11378,1170,1.0,3,1.75,1170,Tier2,1,6,2,Residential,315000,269.2307692307692,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11380,720,1.0,2,1.0,720,Tier2,1,6,2,Residential,314000,436.1111111111111,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11382,1390,1.0,2,1.0,1390,Tier2,1,7,2,Residential,306500,220.50359712230215,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11384,1190,1.0,3,1.5,1190,Tier2,1,7,2,Residential,299000,251.26050420168067,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11386,1010,1.0,2,1.0,1010,Tier2,1,6,2,Residential,289000,286.13861386138615,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11387,1160,2.0,2,1.5,1160,Tier2,1,7,2,Residential,289000,249.13793103448276,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11390,1340,2.0,3,2.25,1340,Tier2,1,7,2,Residential,279950,208.9179104477612,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11393,1230,1.5,3,1.25,1230,Tier2,1,7,2,Residential,275000,223.5772357723577,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11401,910,1.0,3,1.0,910,Tier2,1,7,2,Residential,182500,200.54945054945054,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11407,3620,2.0,3,2.0,3620,Tier2,1,8,2,Residential,1580000,436.4640883977901,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11408,3530,2.0,3,3.5,3530,Tier2,1,10,2,Residential,1500000,424.92917847025495,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11409,4020,2.0,5,3.25,4020,Tier2,1,9,2,Residential,1420000,353.23383084577114,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11410,3520,2.0,4,3.0,3520,Tier2,1,10,2,Residential,1400000,397.72727272727275,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11411,2780,3.0,3,2.75,2780,Tier2,1,10,2,Residential,1250000,449.64028776978415,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11412,3120,2.0,4,2.5,3120,Tier2,1,9,2,Residential,1230000,394.2307692307692,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11413,2780,2.0,4,2.5,2780,Tier2,1,9,2,Residential,1090000,392.0863309352518,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11414,2940,1.5,4,2.75,2940,Tier2,1,8,2,Residential,1010000,343.5374149659864,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11415,2370,2.0,3,2.25,2370,Tier2,1,7,2,Residential,943500,398.1012658227848,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11416,2800,1.0,4,2.25,2800,Tier2,1,9,2,Residential,940000,335.7142857142857,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11417,3150,1.0,5,2.5,3150,Tier2,1,10,2,Residential,935000,296.8253968253968,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11418,3030,1.5,3,3.0,3030,Tier2,1,9,2,Residential,879000,290.0990099009901,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11419,2790,2.0,4,4.0,2790,Tier2,1,9,2,Residential,865000,310.0358422939068,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11420,3300,2.0,4,2.75,3300,Tier2,1,9,2,Residential,849990,257.57272727272726,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11421,2880,1.0,4,2.5,2880,Tier2,1,10,2,Residential,845000,293.40277777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11422,2100,1.5,4,2.25,2100,Tier2,1,8,2,Residential,840000,400.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11423,2920,2.0,5,3.0,2920,Tier2,1,8,2,Residential,830000,284.24657534246575,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11424,3760,2.0,3,2.5,3760,Tier2,1,9,2,Residential,825000,219.41489361702128,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11425,2310,1.5,3,1.5,2310,Tier2,1,8,2,Residential,817000,353.67965367965365,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11426,1400,2.0,4,2.0,1400,Tier2,1,7,2,Residential,815000,582.1428571428571,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11427,2190,1.0,3,2.0,2190,Tier2,1,7,2,Residential,769950,351.5753424657534,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11428,3190,2.0,3,2.25,3190,Tier2,1,9,2,Residential,765000,239.81191222570533,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11430,1960,1.5,3,2.75,1960,Tier2,1,8,2,Residential,759000,387.2448979591837,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11431,3010,2.0,3,2.75,3010,Tier2,1,10,2,Residential,750000,249.16943521594683,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11432,2440,2.0,4,2.5,2440,Tier2,1,9,2,Residential,749500,307.172131147541,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11433,2960,2.0,3,2.5,2960,Tier2,1,9,2,Residential,740000,250.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11434,2880,2.0,4,2.5,2880,Tier2,1,10,2,Residential,710000,246.52777777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11435,2390,1.0,4,1.75,2390,Tier2,1,8,2,Residential,695000,290.7949790794979,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11436,1570,2.0,3,1.0,1570,Tier2,1,7,2,Residential,685000,436.30573248407643,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11437,2550,2.0,4,2.75,2550,Tier2,1,9,2,Residential,669888,262.7011764705882,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11440,2480,2.0,4,2.5,2480,Tier2,1,7,2,Residential,599000,241.53225806451613,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11441,2670,1.5,7,1.5,2670,Tier2,1,8,2,Residential,575000,215.3558052434457,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11442,1690,1.5,4,2.75,1690,Tier2,1,7,2,Residential,550000,325.4437869822485,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11443,2090,2.0,3,2.25,2090,Tier2,1,10,2,Residential,550000,263.1578947368421,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11444,2550,2.0,3,2.5,2550,Tier2,1,9,2,Residential,547500,214.7058823529412,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11446,1330,2.0,3,1.75,1330,Tier2,1,7,2,Residential,532500,400.37593984962405,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11447,1860,2.0,3,2.5,1860,Tier2,1,8,2,Residential,526500,283.06451612903226,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11448,2160,2.0,3,2.5,2160,Tier2,1,9,2,Residential,520000,240.74074074074073,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11449,1840,1.0,2,1.5,1840,Tier2,1,8,2,Residential,520000,282.60869565217394,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11450,1510,2.0,3,2.5,1510,Tier2,1,8,2,Residential,515000,341.05960264900665,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11451,1690,3.0,3,2.5,1690,Tier2,1,8,2,Residential,492000,291.1242603550296,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11452,1670,2.0,2,1.75,1670,Tier2,1,7,2,Residential,490000,293.41317365269464,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11453,1000,1.0,2,1.0,1000,Tier2,1,7,2,Residential,484950,484.95,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11454,1400,1.0,2,1.75,1400,Tier2,1,7,2,Residential,483000,345.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11456,1630,2.0,3,2.25,1630,Tier2,1,7,2,Residential,476000,292.02453987730064,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11457,1280,1.0,3,1.0,1280,Tier2,1,7,2,Residential,473000,369.53125,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11458,2230,1.0,4,3.0,2230,Tier2,1,7,2,Residential,460000,206.2780269058296,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11459,1540,1.0,4,2.75,1540,Tier2,1,7,2,Residential,450000,292.2077922077922,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11460,1340,1.0,2,1.0,1340,Tier2,1,7,2,Residential,450000,335.82089552238807,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11461,930,1.0,2,1.0,930,Tier2,1,6,2,Residential,445000,478.494623655914,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11464,1380,2.0,3,2.25,1380,Tier2,1,7,2,Residential,435000,315.2173913043478,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11465,1470,2.0,3,2.25,1470,Tier2,1,8,2,Residential,430000,292.5170068027211,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11468,1330,1.0,3,2.0,1330,Tier2,1,8,2,Residential,424000,318.796992481203,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11471,1690,1.0,3,1.0,1690,Tier2,1,7,2,Residential,400000,236.68639053254438,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11472,960,1.0,2,1.75,960,Tier2,1,7,2,Residential,400000,416.6666666666667,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11474,1480,1.5,3,1.0,1480,Tier2,1,7,2,Residential,397500,268.5810810810811,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11475,1030,1.0,2,1.0,1030,Tier2,1,6,2,Residential,397380,385.80582524271847,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11476,1440,1.0,3,2.0,1440,Tier2,1,8,2,Residential,391265,271.71180555555554,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11477,1510,2.0,3,2.0,1510,Tier2,1,7,2,Residential,390000,258.27814569536423,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11479,1710,2.0,3,2.5,1710,Tier2,1,7,2,Residential,372000,217.5438596491228,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11480,1620,2.0,3,1.75,1620,Tier2,1,7,2,Residential,370000,228.39506172839506,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11483,800,1.0,2,1.0,800,Tier2,1,6,2,Residential,353500,441.875,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11488,1280,1.0,2,1.0,1280,Tier2,1,6,2,Residential,340000,265.625,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11489,1420,1.0,3,2.0,1420,Tier2,1,7,2,Residential,340000,239.43661971830986,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11491,1620,1.0,3,2.25,1620,Tier2,1,7,2,Residential,330000,203.7037037037037,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11494,1400,1.0,3,1.75,1400,Tier2,1,6,2,Residential,322000,230.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11495,1210,1.0,2,1.0,1210,Tier2,1,7,2,Residential,320000,264.46280991735534,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11496,1290,2.0,2,2.25,1290,Tier2,1,7,2,Residential,315000,244.1860465116279,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11497,1180,1.0,2,1.0,1180,Tier2,1,6,2,Residential,313000,265.2542372881356,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11498,1460,1.0,2,1.0,1460,Tier2,1,7,2,Residential,312000,213.6986301369863,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11499,1250,1.0,3,1.0,1250,Tier2,1,7,2,Residential,309500,247.6,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11500,1080,1.0,2,1.0,1080,Tier2,1,7,2,Residential,308000,285.18518518518516,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11501,1460,1.0,2,1.75,1460,Tier2,1,7,2,Residential,299950,205.44520547945206,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11502,750,1.0,2,1.0,750,Tier2,1,6,2,Residential,292500,390.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11512,1140,2.0,2,2.0,1140,Tier2,1,7,2,Residential,247300,216.9298245614035,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11516,870,1.0,2,2.0,870,Tier2,1,6,2,Residential,235000,270.11494252873564,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11517,1050,1.0,4,1.5,1050,Tier2,1,7,2,Residential,230000,219.04761904761904,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11519,970,1.0,2,1.0,970,Tier2,1,6,2,Residential,217000,223.71134020618555,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11524,4440,2.0,4,3.5,4440,Tier2,1,10,2,Residential,2250000,506.7567567567568,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11525,3320,2.0,4,3.75,3320,Tier2,1,10,2,Residential,1700000,512.0481927710844,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11526,3350,2.0,5,4.25,3350,Tier2,1,10,2,Residential,1430000,426.86567164179104,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11527,3330,2.0,5,3.75,3330,Tier2,1,9,2,Residential,1380000,414.4144144144144,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11528,2810,2.5,5,2.5,2810,Tier2,1,9,2,Residential,1170000,416.37010676156586,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11529,2990,2.0,3,3.25,2990,Tier2,1,10,2,Residential,1060000,354.5150501672241,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11530,4180,2.0,5,4.0,4180,Tier2,1,9,2,Residential,1040000,248.80382775119617,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11531,3730,1.5,5,3.0,3730,Tier2,1,7,2,Residential,979700,262.65415549597856,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11532,4100,2.0,5,4.0,4100,Tier2,1,9,2,Residential,950000,231.70731707317074,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11533,2620,1.0,4,2.5,2620,Tier2,1,8,2,Residential,922000,351.9083969465649,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11534,1530,1.5,2,1.0,1530,Tier2,1,7,2,Residential,880000,575.1633986928105,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11535,2710,3.0,4,2.5,2710,Tier2,1,10,2,Residential,865000,319.18819188191884,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11536,1820,1.5,4,1.75,1820,Tier2,1,8,2,Residential,815000,447.8021978021978,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11537,3550,2.0,5,3.5,3550,Tier2,1,9,2,Residential,810000,228.16901408450704,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11539,2370,1.5,5,3.0,2370,Tier2,1,8,2,Residential,770000,324.8945147679325,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11540,2200,2.0,3,2.5,2200,Tier2,1,9,2,Residential,740000,336.3636363636364,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11541,2830,2.0,4,2.5,2830,Tier2,1,9,2,Residential,738000,260.7773851590106,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11542,2660,2.0,4,2.75,2660,Tier2,1,9,2,Residential,695000,261.2781954887218,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11543,2140,1.5,5,2.0,2140,Tier2,1,7,2,Residential,680000,317.7570093457944,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11544,1610,2.0,3,2.5,1610,Tier2,1,9,2,Residential,659950,409.90683229813664,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11545,2680,1.0,3,2.0,2680,Tier2,1,9,2,Residential,653000,243.65671641791045,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11546,1660,1.0,3,1.75,1660,Tier2,1,7,2,Residential,650000,391.56626506024094,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11548,2550,1.5,4,1.5,2550,Tier2,1,7,2,Residential,645000,252.94117647058823,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11550,1800,1.0,3,1.0,1800,Tier2,1,9,2,Residential,625000,347.22222222222223,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11551,2200,1.0,4,2.25,2200,Tier2,1,8,2,Residential,610000,277.27272727272725,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11552,1760,3.0,3,2.5,1760,Tier2,1,8,2,Residential,608000,345.45454545454544,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11553,1350,1.0,3,2.5,1350,Tier2,1,7,2,Residential,600000,444.44444444444446,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11554,1280,1.0,2,1.75,1280,Tier2,1,7,2,Residential,595000,464.84375,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11555,2230,1.5,4,1.5,2230,Tier2,1,7,2,Residential,590000,264.5739910313901,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11556,2310,2.0,3,1.75,2310,Tier2,1,8,2,Residential,588000,254.54545454545453,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11557,2330,1.0,5,1.75,2330,Tier2,1,8,2,Residential,572500,245.70815450643778,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11558,2320,1.0,3,2.5,2320,Tier2,1,9,2,Residential,568000,244.82758620689654,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11559,1280,3.0,3,2.5,1280,Tier2,1,8,2,Residential,552000,431.25,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11560,1900,1.5,1,1.5,1900,Tier2,1,9,2,Residential,550000,289.4736842105263,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11561,2250,2.0,3,2.5,2250,Tier2,1,8,2,Residential,549000,244.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11562,2620,2.0,4,2.25,2620,Tier2,1,7,2,Residential,535000,204.19847328244273,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11563,1990,1.0,4,2.25,1990,Tier2,1,8,2,Residential,529219,265.9391959798995,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11565,1860,2.0,3,2.5,1860,Tier2,1,8,2,Residential,510000,274.19354838709677,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11567,1780,1.0,3,2.25,1780,Tier2,1,7,2,Residential,495000,278.08988764044943,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11568,1840,2.0,3,2.25,1840,Tier2,1,7,2,Residential,481500,261.6847826086956,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11571,1990,2.0,3,2.5,1990,Tier2,1,8,2,Residential,467000,234.67336683417085,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11572,2290,1.0,3,3.0,2290,Tier2,1,8,2,Residential,465000,203.05676855895197,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11573,1590,2.0,3,1.75,1590,Tier2,1,8,2,Residential,465000,292.45283018867923,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11574,1180,3.0,3,2.5,1180,Tier2,1,8,2,Residential,455000,385.59322033898303,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11575,1260,3.0,2,2.5,1260,Tier2,1,8,2,Residential,452000,358.73015873015873,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11577,2120,1.0,3,2.25,2120,Tier2,1,7,2,Residential,436000,205.66037735849056,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11579,1690,1.0,3,2.75,1690,Tier2,1,7,2,Residential,410000,242.60355029585799,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11580,1140,1.5,2,1.0,1140,Tier2,1,6,2,Residential,400000,350.87719298245617,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11581,1680,2.0,3,3.25,1680,Tier2,1,8,2,Residential,399000,237.5,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11582,1610,1.0,5,1.75,1610,Tier2,1,6,2,Residential,393000,244.09937888198758,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11583,1610,1.0,3,1.5,1610,Tier2,1,7,2,Residential,390000,242.2360248447205,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11585,1810,1.0,3,1.75,1810,Tier2,1,8,2,Residential,387000,213.8121546961326,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11586,710,1.5,1,1.0,710,Tier2,1,6,2,Residential,385195,542.5281690140845,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11589,1350,1.0,2,1.0,1350,Tier2,1,6,2,Residential,355000,262.962962962963,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11591,1260,3.0,3,3.0,1260,Tier2,1,8,2,Residential,342000,271.42857142857144,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11593,1420,1.0,3,1.75,1420,Tier2,1,7,2,Residential,329922,232.3394366197183,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11595,1490,1.5,3,1.0,1490,Tier2,1,5,2,Residential,325000,218.1208053691275,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11596,1380,3.0,3,3.25,1380,Tier2,1,7,2,Residential,322000,233.33333333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11599,1410,1.0,3,1.0,1410,Tier2,1,7,2,Residential,299950,212.7304964539007,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11601,1430,3.0,2,1.5,1430,Tier2,1,7,2,Residential,297000,207.69230769230768,0.0,0.0,0.0,Unknown
