project_id,area_sqft,floors,bedrooms,bathrooms,location,location_tier,location_encoded,quality_tier,quality_encoded,construction_type,total_cost,cost_per_sqft,cement_cost,steel_cost,labor_cost,data_source
PROJ_house-price-dataset-of-india_House Price India_cleaned_11107,2420,1.5,4,1.75,2420,Tier2,1,7,2,Residential,700000,289.25619834710744,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6744,1330,1.0,3,1.75,1330,Tier2,1,7,2,Residential,381000,286.4661654135338,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9094,4570,2.0,3,2.5,4570,Tier2,1,12,2,Residential,1040000,227.5711159737418,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3994,2440,2.0,4,2.5,2440,Tier2,1,9,2,Residential,548000,224.59016393442624,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13663,1710,1.5,4,1.5,1710,Tier2,1,7,2,Residential,495800,289.94152046783626,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3304,1580,1.0,3,2.25,1580,Tier2,1,7,2,Residential,425000,268.9873417721519,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1072,1150,1.0,2,1.0,1150,Tier2,1,7,2,Residential,376000,326.95652173913044,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3766,2370,1.5,4,3.0,2370,Tier2,1,7,2,Residential,735000,310.126582278481,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3435,1520,1.0,3,1.75,1520,Tier2,1,7,2,Residential,438000,288.1578947368421,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1560,1400,1.0,3,1.75,1400,Tier2,1,7,2,Residential,510250,364.4642857142857,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8749,1340,1.0,2,1.0,1340,Tier2,1,7,2,Residential,438400,327.1641791044776,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13084,1000,1.0,2,1.0,1000,Tier2,1,7,2,Residential,305000,305.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7915,1350,2.0,3,2.25,1350,Tier2,1,8,2,Residential,388500,287.77777777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4518,1920,2.0,3,2.25,1920,Tier2,1,7,2,Residential,443000,230.72916666666666,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11601,1430,3.0,2,1.5,1430,Tier2,1,7,2,Residential,297000,207.69230769230768,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5496,2530,1.0,4,2.0,2530,Tier2,1,8,2,Residential,813500,321.54150197628456,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1261,1100,1.5,3,1.0,1100,Tier2,1,6,2,Residential,361000,328.1818181818182,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3826,910,1.0,2,1.0,910,Tier2,1,6,2,Residential,285000,313.1868131868132,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7530,2420,2.0,3,2.5,2420,Tier2,1,9,2,Residential,752888,311.1107438016529,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10518,2790,2.0,4,2.5,2790,Tier2,1,9,2,Residential,695000,249.10394265232975,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11340,1365,3.0,3,2.5,1365,Tier2,1,7,2,Residential,530000,388.27838827838826,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10027,3720,1.0,4,1.75,3720,Tier2,1,9,2,Residential,1280000,344.0860215053763,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10862,1190,3.0,3,2.5,1190,Tier2,1,8,2,Residential,469000,394.11764705882354,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11361,760,1.0,1,0.75,760,Tier2,1,5,2,Residential,369900,486.7105263157895,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9989,900,1.5,3,1.0,900,Tier2,1,7,2,Residential,400000,444.44444444444446,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14103,1090,1.0,1,1.0,1090,Tier2,1,6,2,Residential,598800,549.3577981651376,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3138,2380,2.0,6,1.75,2380,Tier2,1,8,2,Residential,725000,304.6218487394958,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11636,2440,1.5,4,2.25,2440,Tier2,1,7,2,Residential,700000,286.88524590163934,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1803,2220,2.0,4,2.5,2220,Tier2,1,8,2,Residential,580000,261.26126126126127,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7566,1210,3.0,2,1.5,1210,Tier2,1,8,2,Residential,437500,361.5702479338843,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1408,4590,2.0,5,4.5,4590,Tier2,1,10,2,Residential,1710000,372.54901960784315,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8825,1300,1.0,2,2.0,1300,Tier2,1,8,2,Residential,344000,264.61538461538464,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7152,1490,1.5,2,1.5,1490,Tier2,1,7,2,Residential,625000,419.46308724832215,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1342,1300,1.0,3,1.75,1300,Tier2,1,7,2,Residential,462000,355.38461538461536,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6846,1500,1.0,3,2.25,1500,Tier2,1,7,2,Residential,329500,219.66666666666666,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3407,2050,2.0,4,2.5,2050,Tier2,1,8,2,Residential,639888,312.14048780487803,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14165,1990,1.0,2,1.75,1990,Tier2,1,7,2,Residential,582500,292.713567839196,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7277,1230,1.0,3,1.0,1230,Tier2,1,7,2,Residential,375000,304.8780487804878,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6348,4190,1.0,4,2.75,4190,Tier2,1,9,2,Residential,910000,217.1837708830549,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4641,670,1.0,2,1.0,670,Tier2,1,6,2,Residential,279000,416.4179104477612,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5607,3300,2.0,4,2.5,3300,Tier2,1,9,2,Residential,725000,219.6969696969697,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13730,1640,1.0,3,2.25,1640,Tier2,1,7,2,Residential,575950,351.1890243902439,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11904,3440,2.0,3,2.25,3440,Tier2,1,10,2,Residential,740000,215.11627906976744,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11244,3500,2.0,4,3.5,3500,Tier2,1,10,2,Residential,1380000,394.2857142857143,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4012,1710,2.0,3,2.25,1710,Tier2,1,7,2,Residential,482000,281.87134502923976,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1345,1630,1.0,3,2.0,1630,Tier2,1,9,2,Residential,445000,273.00613496932516,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12948,5410,2.0,5,4.75,5410,Tier2,1,10,2,Residential,2540000,469.50092421441775,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2643,1580,2.0,3,2.5,1580,Tier2,1,8,2,Residential,485000,306.9620253164557,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12596,1000,1.0,3,1.0,1000,Tier2,1,6,2,Residential,220000,220.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5934,1570,1.0,3,1.75,1570,Tier2,1,8,2,Residential,515000,328.02547770700636,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12353,1630,2.0,2,2.25,1630,Tier2,1,10,2,Residential,729999,447.8521472392638,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4688,2360,1.0,5,3.0,2360,Tier2,1,7,2,Residential,504600,213.8135593220339,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3879,3530,2.0,4,3.25,3530,Tier2,1,10,2,Residential,963000,272.8045325779037,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11278,1340,1.0,3,1.75,1340,Tier2,1,7,2,Residential,397000,296.2686567164179,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9683,1600,1.0,3,1.0,1600,Tier2,1,6,2,Residential,364500,227.8125,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1879,2550,1.5,5,2.75,2550,Tier2,1,8,2,Residential,650000,254.90196078431373,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9955,3260,2.0,7,2.25,3260,Tier2,1,8,2,Residential,770000,236.19631901840492,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14428,4590,2.0,4,4.25,4590,Tier2,1,10,2,Residential,1140000,248.36601307189542,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8265,6200,2.0,5,4.75,6200,Tier2,1,11,2,Residential,3300000,532.258064516129,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9680,1580,2.0,3,2.5,1580,Tier2,1,8,2,Residential,375000,237.34177215189874,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8444,2520,2.0,4,2.5,2520,Tier2,1,8,2,Residential,865000,343.25396825396825,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12348,1680,3.0,2,2.5,1680,Tier2,1,9,2,Residential,840000,500.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4992,2460,1.0,5,3.0,2460,Tier2,1,9,2,Residential,637000,258.9430894308943,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5026,1860,1.0,4,1.5,1860,Tier2,1,7,2,Residential,443000,238.1720430107527,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6896,2740,1.5,4,2.75,2740,Tier2,1,8,2,Residential,775000,282.84671532846716,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3531,1850,1.0,3,2.75,1850,Tier2,1,8,2,Residential,645000,348.64864864864865,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7770,2040,1.0,3,2.0,2040,Tier2,1,7,2,Residential,535000,262.2549019607843,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9388,1580,1.5,4,1.5,1580,Tier2,1,7,2,Residential,525000,332.27848101265823,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11038,1710,2.0,3,3.25,1710,Tier2,1,8,2,Residential,445000,260.233918128655,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13824,2020,1.5,4,2.25,2020,Tier2,1,8,2,Residential,430000,212.87128712871288,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7570,2080,2.0,3,2.0,2080,Tier2,1,8,2,Residential,424240,203.96153846153845,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14399,2970,2.0,4,2.5,2970,Tier2,1,9,2,Residential,715000,240.74074074074073,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9632,4610,2.0,3,3.0,4610,Tier2,1,8,2,Residential,1250000,271.14967462039044,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2675,710,1.0,2,1.0,710,Tier2,1,6,2,Residential,215000,302.8169014084507,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12357,2580,2.0,4,2.5,2580,Tier2,1,9,2,Residential,700000,271.3178294573643,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7466,1880,1.0,3,1.75,1880,Tier2,1,7,2,Residential,452000,240.4255319148936,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4180,2190,2.0,5,3.0,2190,Tier2,1,7,2,Residential,588000,268.4931506849315,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0796,1630,1.0,3,1.0,1630,Tier2,1,7,2,Residential,400000,245.39877300613497,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2079,2400,1.5,4,2.25,2400,Tier2,1,7,2,Residential,620000,258.3333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9900,2150,2.0,3,2.5,2150,Tier2,1,8,2,Residential,569000,264.6511627906977,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8841,1360,1.5,4,1.0,1360,Tier2,1,7,2,Residential,439500,323.1617647058824,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14206,740,1.0,2,1.0,740,Tier2,1,6,2,Residential,255000,344.5945945945946,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9735,3570,2.0,4,2.5,3570,Tier2,1,9,2,Residential,928990,260.2212885154062,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10937,2520,2.0,5,2.25,2520,Tier2,1,9,2,Residential,610000,242.06349206349208,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4658,4040,1.0,8,2.75,4040,Tier2,1,9,2,Residential,1650000,408.41584158415844,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14183,1650,1.0,2,1.5,1650,Tier2,1,7,2,Residential,364000,220.6060606060606,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5735,2200,2.0,4,2.5,2200,Tier2,1,8,2,Residential,460000,209.0909090909091,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6340,3200,2.0,4,2.25,3200,Tier2,1,9,2,Residential,1220000,381.25,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10917,3560,1.0,4,2.5,3560,Tier2,1,8,2,Residential,1280000,359.55056179775283,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5089,1550,1.0,2,1.75,1550,Tier2,1,7,2,Residential,805000,519.3548387096774,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8061,1210,2.0,2,2.25,1210,Tier2,1,8,2,Residential,461100,381.07438016528926,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4075,2470,2.0,3,3.0,2470,Tier2,1,8,2,Residential,811000,328.3400809716599,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9598,1580,1.0,4,1.75,1580,Tier2,1,6,2,Residential,359000,227.21518987341773,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7246,1620,2.5,3,1.75,1620,Tier2,1,9,2,Residential,600000,370.3703703703704,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1903,1800,1.0,3,2.25,1800,Tier2,1,8,2,Residential,474900,263.8333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4696,1610,2.0,3,2.5,1610,Tier2,1,9,2,Residential,460000,285.7142857142857,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12286,2600,1.0,5,3.0,2600,Tier2,1,8,2,Residential,599950,230.75,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8513,3030,1.5,4,3.25,3030,Tier2,1,9,2,Residential,1350000,445.54455445544556,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0925,2380,1.0,2,2.5,2380,Tier2,1,8,2,Residential,818000,343.69747899159665,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4177,2800,1.0,4,2.5,2800,Tier2,1,8,2,Residential,605000,216.07142857142858,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3228,2090,2.0,4,2.5,2090,Tier2,1,8,2,Residential,545000,260.76555023923447,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12997,1490,1.0,3,2.0,1490,Tier2,1,7,2,Residential,335000,224.83221476510067,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5049,1010,1.0,3,1.0,1010,Tier2,1,7,2,Residential,340000,336.63366336633663,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3946,7050,1.0,5,5.5,7050,Tier2,1,13,2,Residential,3800000,539.0070921985815,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7782,2150,1.0,4,2.75,2150,Tier2,1,8,2,Residential,470000,218.6046511627907,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6470,2370,1.0,3,2.5,2370,Tier2,1,7,2,Residential,540000,227.84810126582278,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2280,800,1.0,2,1.0,800,Tier2,1,7,2,Residential,435000,543.75,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13163,1140,1.0,2,1.5,1140,Tier2,1,6,2,Residential,903000,792.1052631578947,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3689,840,1.0,2,1.75,840,Tier2,1,6,2,Residential,450000,535.7142857142857,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7701,1180,1.0,2,2.0,1180,Tier2,1,6,2,Residential,360000,305.08474576271186,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4600,1840,1.0,4,2.0,1840,Tier2,1,7,2,Residential,639000,347.2826086956522,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10973,1200,1.0,3,1.0,1200,Tier2,1,7,2,Residential,355000,295.8333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13738,1510,1.0,3,1.75,1510,Tier2,1,7,2,Residential,490000,324.50331125827813,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7628,3570,1.0,3,2.0,3570,Tier2,1,8,2,Residential,2200000,616.2464985994397,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1798,1960,1.0,3,2.5,1960,Tier2,1,8,2,Residential,635000,323.9795918367347,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12548,1920,1.0,4,1.75,1920,Tier2,1,7,2,Residential,455000,236.97916666666666,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1425,3330,2.0,4,2.5,3330,Tier2,1,9,2,Residential,760000,228.22822822822823,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5025,1520,1.0,3,1.5,1520,Tier2,1,7,2,Residential,450000,296.05263157894734,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0145,1140,1.5,2,1.0,1140,Tier2,1,6,2,Residential,329950,289.4298245614035,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1316,2290,1.5,4,4.0,2290,Tier2,1,7,2,Residential,661254,288.7572052401747,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3574,1500,1.0,3,1.75,1500,Tier2,1,7,2,Residential,383000,255.33333333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13670,2120,2.0,4,2.25,2120,Tier2,1,8,2,Residential,450000,212.26415094339623,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0222,1350,1.0,3,1.0,1350,Tier2,1,6,2,Residential,353000,261.48148148148147,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12791,2720,2.0,4,2.0,2720,Tier2,1,8,2,Residential,560000,205.88235294117646,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6652,1200,1.0,3,1.0,1200,Tier2,1,7,2,Residential,299000,249.16666666666666,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1355,1800,1.0,3,1.0,1800,Tier2,1,7,2,Residential,383000,212.77777777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6636,1400,1.0,2,1.0,1400,Tier2,1,7,2,Residential,401000,286.42857142857144,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8125,2680,1.0,3,2.25,2680,Tier2,1,9,2,Residential,635000,236.9402985074627,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5429,1380,1.0,3,1.75,1380,Tier2,1,7,2,Residential,425000,307.9710144927536,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3568,1590,2.0,2,2.5,1590,Tier2,1,9,2,Residential,409900,257.7987421383648,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7405,1410,1.5,3,1.0,1410,Tier2,1,6,2,Residential,294350,208.75886524822695,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4098,1840,1.0,3,2.5,1840,Tier2,1,9,2,Residential,552000,300.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9199,2070,1.0,3,2.25,2070,Tier2,1,8,2,Residential,535100,258.5024154589372,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7602,1320,1.0,3,2.0,1320,Tier2,1,7,2,Residential,265000,200.75757575757575,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10595,2300,2.0,4,2.5,2300,Tier2,1,8,2,Residential,610000,265.2173913043478,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6418,1340,1.0,3,1.5,1340,Tier2,1,7,2,Residential,309500,230.97014925373134,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6452,1833,3.0,3,3.0,1833,Tier2,1,9,2,Residential,719000,392.253136933988,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10837,1620,1.5,3,1.0,1620,Tier2,1,7,2,Residential,842000,519.7530864197531,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3567,1250,1.0,3,1.5,1250,Tier2,1,7,2,Residential,410000,328.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1588,1300,1.0,3,2.0,1300,Tier2,1,7,2,Residential,315000,242.30769230769232,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12177,1130,1.0,3,1.0,1130,Tier2,1,7,2,Residential,400000,353.98230088495575,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0425,3810,1.0,4,3.5,3810,Tier2,1,9,2,Residential,839900,220.4461942257218,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2390,1680,1.0,4,1.5,1680,Tier2,1,7,2,Residential,380000,226.1904761904762,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4813,2360,1.0,5,2.5,2360,Tier2,1,7,2,Residential,525000,222.45762711864407,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3951,2970,1.5,4,2.75,2970,Tier2,1,7,2,Residential,1570000,528.6195286195286,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11169,3910,1.0,5,3.0,3910,Tier2,1,9,2,Residential,1560000,398.9769820971867,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7237,2720,2.0,4,3.5,2720,Tier2,1,8,2,Residential,709050,260.68014705882354,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13069,1400,3.0,3,1.5,1400,Tier2,1,8,2,Residential,419500,299.64285714285717,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8239,1430,3.0,3,2.25,1430,Tier2,1,8,2,Residential,407000,284.61538461538464,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6260,1760,2.0,5,1.0,1760,Tier2,1,8,2,Residential,780500,443.46590909090907,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9566,1540,1.0,2,2.0,1540,Tier2,1,7,2,Residential,582500,378.24675324675326,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11536,1820,1.5,4,1.75,1820,Tier2,1,8,2,Residential,815000,447.8021978021978,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6578,860,1.0,2,1.0,860,Tier2,1,6,2,Residential,311000,361.6279069767442,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7642,2120,1.0,4,2.5,2120,Tier2,1,8,2,Residential,828000,390.5660377358491,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11198,2250,2.0,4,2.5,2250,Tier2,1,8,2,Residential,476500,211.77777777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2998,1080,1.0,2,1.0,1080,Tier2,1,6,2,Residential,230000,212.96296296296296,0.0,0.0,0.0,Unknown
